,entity,incoming_domestic_amount_30,incoming_domestic_amount_60,incoming_domestic_amount_90,outgoing_domestic_amount_30,outgoing_domestic_amount_60,outgoing_domestic_amount_90,incoming_foreign_amount_30,incoming_foreign_amount_60,incoming_foreign_amount_90,outgoing_foreign_amount_30,outgoing_foreign_amount_60,outgoing_foreign_amount_90,incoming_domestic_count_30,incoming_domestic_count_60,incoming_domestic_count_90,outgoing_domestic_count_30,outgoing_domestic_count_60,outgoing_domestic_count_90,incoming_foreign_count_30,incoming_foreign_count_60,incoming_foreign_count_90,outgoing_foreign_count_30,outgoing_foreign_count_60,outgoing_foreign_count_90,balance_difference_30,balance_difference_60,balance_difference_90,isFraud
3928,C268630233,0.0,0.0,0.0,0.0,0.0,0.0,1407147.4,1407147.4,1407147.4,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1407147.4,1407147.4,1407147.4,0
3929,C2142823008,0.0,0.0,0.0,0.0,0.0,0.0,987748.59,987748.59,987748.59,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,987748.5899999999,987748.5899999999,987748.5899999999,0
3930,C1566158153,3278291.7599999993,3957558.8899999997,3957558.8899999997,2305450.17,2365211.2199999997,2365211.2199999997,7938005.08,7938005.08,7938005.08,4101500.12,4101500.12,4101500.12,20,22,22,10,11,11,6,6,6,4,4,4,0.0,0.0,0.0,0
3931,C1909699360,0.0,0.0,0.0,385148.8,385148.8,385148.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-385148.8,-385148.8,-385148.8,0
3932,C90842352,0.0,0.0,0.0,266362.81,266362.81,266362.81,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-266362.81,-266362.81,-266362.81,0
3933,C1496411722,0.0,0.0,0.0,227733.64,227733.64,227733.64,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-227733.64,-227733.64,-227733.64,0
3934,C1699968959,0.0,0.0,0.0,259790.03,259790.03,259790.03,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-259790.03,-259790.03,-259790.03,0
3935,C1228285628,0.0,0.0,0.0,0.0,0.0,0.0,2050255.88,2050255.88,2050255.88,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,2050255.88,2050255.88,2050255.88,0
3936,C1774952911,0.0,0.0,0.0,419192.88,419192.88,419192.88,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-419192.88,-419192.88,-419192.88,0
3937,C1493513506,3379249.7600000007,4170371.6900000004,4170371.6900000004,1786678.38,2444675.03,2444675.03,3021912.4000000004,3174129.41,3174129.41,5783938.45,5783938.45,5783938.45,16,20,20,11,15,15,3,4,4,3,3,3,0.0,0.0,0.0,0
3938,C1883021296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026027.14,2026027.14,2026027.14,0,0,0,0,0,0,0,0,0,1,1,1,-2026027.14,-2026027.14,-2026027.14,0
3939,C777631320,339902.93,339902.93,339902.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,339902.92999999993,339902.92999999993,339902.92999999993,0
3940,C1312167934,219437.8,219437.8,219437.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,219437.7999999998,219437.7999999998,219437.7999999998,0
3941,C1375722441,86039.22,86039.22,86039.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,86039.2200000002,86039.2200000002,86039.2200000002,0
3942,C1253379456,35422.72,35422.72,35422.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,35422.720000000205,35422.720000000205,35422.720000000205,0
3943,C1551908548,360255.1,360255.1,360255.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,360255.1000000001,360255.1000000001,360255.1000000001,0
3944,C1052500441,29613.56,29613.56,29613.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,29613.560000000056,29613.560000000056,29613.560000000056,0
3945,C652172126,32251.46,32251.46,32251.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,32251.459999999963,32251.459999999963,32251.459999999963,0
3946,C931501193,198200.63,198200.63,198200.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,198200.6299999999,198200.6299999999,198200.6299999999,0
3947,C905214079,554965.93,554965.93,554965.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,554965.9299999997,554965.9299999997,554965.9299999997,0
3948,C1426914758,272084.74,272084.74,272084.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,272084.7400000002,272084.7400000002,272084.7400000002,0
3949,C1010575630,0.0,0.0,0.0,56656.62,56656.62,56656.62,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-56656.619999999995,-56656.619999999995,-56656.619999999995,0
3950,C829508329,0.0,0.0,0.0,781796.89,781796.89,781796.89,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-781796.89,-781796.89,-781796.89,0
3951,C752897999,0.0,0.0,0.0,121335.23,121335.23,121335.23,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-121335.23,-121335.23,-121335.23,0
3952,C705439449,0.0,0.0,0.0,86497.53,86497.53,86497.53,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-86497.53,-86497.53,-86497.53,0
3953,C1950668301,132047.91,132047.91,132047.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,132047.91,132047.91,132047.91,0
3954,C1932791660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2102405.82,2102405.82,2102405.82,0,0,0,0,0,0,0,0,0,1,1,1,-2102405.82,-2102405.82,-2102405.82,0
3955,C2084990964,0.0,0.0,0.0,0.0,0.0,0.0,723427.73,723427.73,723427.73,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,723427.73,723427.73,723427.73,0
3956,C1590351968,3025136.8699999996,4377768.930000001,4377768.930000001,1381026.4100000001,1795566.1800000004,1795566.1800000004,2345205.83,2345205.83,2345205.83,5472917.81,7379836.239999999,7379836.239999999,10,19,19,8,11,11,3,3,3,7,8,8,0.0,0.0,0.0,0
3957,C1056790461,0.0,0.0,0.0,435075.93,435075.93,435075.93,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-435075.93,-435075.93,-435075.93,0
3958,C694208166,365114.35,365114.35,365114.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,365114.3500000001,365114.3500000001,365114.3500000001,0
3959,C1266975106,179435.78,179435.78,179435.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,179435.7799999998,179435.7799999998,179435.7799999998,0
3960,C2021569307,144324.0,144324.0,144324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,144324.0,144324.0,144324.0,0
3961,C345706727,286717.19,286717.19,286717.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,286717.1900000004,286717.1900000004,286717.1900000004,0
3962,C1248777414,101224.67,101224.67,101224.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,101224.66999999993,101224.66999999993,101224.66999999993,0
3963,C1323579921,202895.6,202895.6,202895.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,202895.59999999963,202895.59999999963,202895.59999999963,0
3964,C168967566,56808.06,56808.06,56808.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,56808.05999999959,56808.05999999959,56808.05999999959,0
3965,C1142810111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078426.24,2078426.24,2078426.24,0,0,0,0,0,0,0,0,0,1,1,1,-2078426.24,-2078426.24,-2078426.24,0
3966,C108006131,0.0,0.0,0.0,0.0,0.0,0.0,1612531.52,1612531.52,1612531.52,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1612531.52,1612531.52,1612531.52,0
3967,C117571399,0.0,0.0,0.0,202588.76,202588.76,202588.76,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-202588.76,-202588.76,-202588.76,0
3968,C860096050,0.0,0.0,0.0,92583.55,92583.55,92583.55,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-92583.55,-92583.55,-92583.55,0
3969,C1407117218,0.0,0.0,0.0,153511.18,153511.18,153511.18,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-153511.18,-153511.18,-153511.18,0
3970,C1343391427,0.0,0.0,0.0,134408.62,134408.62,134408.62,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-134408.62,-134408.62,-134408.62,0
3971,C1356069888,0.0,0.0,0.0,12388.3,12388.3,12388.3,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-12388.3,-12388.3,-12388.3,0
3972,C608729801,0.0,0.0,0.0,92587.95,92587.95,92587.95,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-92587.95,-92587.95,-92587.95,0
3973,C2042300235,0.0,0.0,0.0,43927.84,43927.84,43927.84,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-43927.84,-43927.84,-43927.84,0
3974,C244105960,0.0,0.0,0.0,340581.72,340581.72,340581.72,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-340581.72,-340581.72,-340581.72,0
3975,C1797964654,0.0,0.0,0.0,284972.91,284972.91,284972.91,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-284972.91,-284972.91,-284972.91,0
3976,C1911595668,0.0,0.0,0.0,0.0,0.0,0.0,1083239.34,1083239.34,1083239.34,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1083239.34,1083239.34,1083239.34,0
3977,C552702267,0.0,0.0,0.0,0.0,0.0,0.0,292530.6,292530.6,292530.6,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,292530.6,292530.6,292530.6,0
3978,C249850863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301770.95,301770.95,301770.95,0,0,0,0,0,0,0,0,0,1,1,1,-301770.95,-301770.95,-301770.95,0
3979,C103564846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533838.16,533838.16,533838.16,0,0,0,0,0,0,0,0,0,1,1,1,-533838.16,-533838.16,-533838.16,0
3980,C1417762702,0.0,0.0,0.0,0.0,0.0,0.0,1807693.91,1807693.91,1807693.91,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1807693.91,1807693.91,1807693.91,0
3981,C345036573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87552.95,87552.95,87552.95,0,0,0,0,0,0,0,0,0,1,1,1,-87552.95,-87552.95,-87552.95,0
3982,C871909542,0.0,0.0,0.0,335039.43,335039.43,335039.43,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-335039.43,-335039.43,-335039.43,0
3983,C268943817,0.0,0.0,0.0,348474.74,348474.74,348474.74,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-348474.74,-348474.74,-348474.74,0
3984,C908997298,0.0,0.0,0.0,420841.31,420841.31,420841.31,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-420841.31,-420841.31,-420841.31,0
3985,C53662427,0.0,0.0,0.0,125716.49,125716.49,125716.49,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-125716.49,-125716.49,-125716.49,0
3986,C1631966311,0.0,0.0,0.0,58094.42,58094.42,58094.42,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-58094.42,-58094.42,-58094.42,0
3987,C1341381776,0.0,0.0,0.0,0.0,0.0,0.0,1530181.35,1530181.35,1530181.35,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1530181.35,1530181.35,1530181.35,0
3988,C1824693685,0.0,0.0,0.0,138905.88,138905.88,138905.88,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-138905.88,-138905.88,-138905.88,0
3989,C622955604,0.0,0.0,0.0,166891.25,166891.25,166891.25,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-166891.25,-166891.25,-166891.25,0
3990,C1204379540,0.0,0.0,0.0,492879.8,492879.8,492879.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-492879.80000000005,-492879.80000000005,-492879.80000000005,0
3991,C1144889054,0.0,0.0,0.0,427849.66,427849.66,427849.66,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-427849.66,-427849.66,-427849.66,0
3992,C244085611,0.0,0.0,0.0,111728.82,111728.82,111728.82,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-111728.82,-111728.82,-111728.82,0
3993,C2008936268,0.0,0.0,0.0,143634.1,143634.1,143634.1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-143634.1,-143634.1,-143634.1,0
3994,C1895541275,0.0,0.0,0.0,138616.86,138616.86,138616.86,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-138616.86,-138616.86,-138616.86,0
3995,C1755638983,0.0,0.0,0.0,104721.17,104721.17,104721.17,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-104721.17,-104721.17,-104721.17,0
3996,C1286102061,0.0,0.0,0.0,138753.22,138753.22,138753.22,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-138753.22,-138753.22,-138753.22,0
3997,C110195540,0.0,0.0,0.0,402831.63,402831.63,402831.63,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-402831.63,-402831.63,-402831.63,0
3998,C686554031,0.0,0.0,0.0,7314.27,7314.27,7314.27,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-7314.27,-7314.27,-7314.27,0
3999,C78400497,0.0,0.0,0.0,89696.76,89696.76,89696.76,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-89696.76,-89696.76,-89696.76,0
4000,C783878889,0.0,0.0,0.0,193638.84,193638.84,193638.84,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-193638.84,-193638.84,-193638.84,0
4001,C1706720242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725061.15,725061.15,725061.15,0,0,0,0,0,0,0,0,0,1,1,1,-725061.15,-725061.15,-725061.15,0
4002,C1127979015,0.0,0.0,0.0,296267.79,296267.79,296267.79,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-296267.79,-296267.79,-296267.79,0
4003,C531277793,0.0,0.0,0.0,34433.52,34433.52,34433.52,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-34433.52,-34433.52,-34433.52,0
4004,C203457675,65165.04,65165.04,65165.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,65165.03999999998,65165.03999999998,65165.03999999998,0
4005,C1099525276,0.0,0.0,0.0,401267.85,401267.85,401267.85,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-401267.85,-401267.85,-401267.85,0
4006,C353455172,0.0,0.0,0.0,19292.94,19292.94,19292.94,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-19292.94,-19292.94,-19292.94,0
4007,C1863195505,0.0,0.0,0.0,56062.55,56062.55,56062.55,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-56062.55,-56062.55,-56062.55,0
4008,C1686175438,0.0,0.0,0.0,129302.89,129302.89,129302.89,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-129302.89,-129302.89,-129302.89,0
4009,C1819330125,0.0,0.0,0.0,24077.08,24077.08,24077.08,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-24077.08,-24077.08,-24077.08,0
4010,C138993059,0.0,0.0,0.0,71067.17,71067.17,71067.17,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-71067.17,-71067.17,-71067.17,0
4011,C91325708,0.0,0.0,0.0,0.0,0.0,0.0,1621543.69,1621543.69,1621543.69,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1621543.69,1621543.69,1621543.69,0
4012,C1736910727,291031.5,291031.5,291031.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,291031.5,291031.5,291031.5,0
4013,C1616750459,0.0,0.0,0.0,154834.83,154834.83,154834.83,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-154834.83,-154834.83,-154834.83,0
4014,C690646269,0.0,0.0,0.0,275588.21,275588.21,275588.21,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-275588.21,-275588.21,-275588.21,0
4015,C1995423779,100555.08,100555.08,100555.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,100555.08000000002,100555.08000000002,100555.08000000002,0
4016,C1425532955,0.0,0.0,0.0,173216.03,173216.03,173216.03,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-173216.03,-173216.03,-173216.03,0
4017,C674175185,0.0,0.0,0.0,0.0,0.0,0.0,1871671.54,1871671.54,1871671.54,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1871671.5399999996,1871671.5399999996,1871671.5399999996,0
4018,C425066490,0.0,0.0,0.0,454651.35,454651.35,454651.35,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-454651.35,-454651.35,-454651.35,0
4019,C844432208,0.0,0.0,0.0,143684.43,143684.43,143684.43,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-143684.43,-143684.43,-143684.43,0
4020,C711132402,0.0,0.0,0.0,40242.93,40242.93,40242.93,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-40242.93,-40242.93,-40242.93,0
4021,C1709507494,0.0,0.0,0.0,105348.43,105348.43,105348.43,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-105348.43,-105348.43,-105348.43,0
4022,C1509805590,0.0,0.0,0.0,379472.89,379472.89,379472.89,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-379472.89,-379472.89,-379472.89,0
4023,C271176090,0.0,0.0,0.0,115592.09,115592.09,115592.09,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-115592.09,-115592.09,-115592.09,0
4024,C1570545712,0.0,0.0,0.0,35720.74,35720.74,35720.74,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-35720.74,-35720.74,-35720.74,0
4025,C1194888921,374287.94,374287.94,374287.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,374287.94,374287.94,374287.94,0
4026,C1190353065,247512.37,247512.37,247512.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,247512.37,247512.37,247512.37,0
4027,C994093246,360890.03,360890.03,360890.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,360890.03,360890.03,360890.03,0
4028,C828749413,109268.85,109268.85,109268.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,109268.8500000001,109268.8500000001,109268.8500000001,0
4029,C28243263,95022.06,95022.06,95022.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,95022.06000000006,95022.06000000006,95022.06000000006,0
4030,C493137393,18491.29,18491.29,18491.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,18491.290000000037,18491.290000000037,18491.290000000037,0
4031,C31141577,226509.31,226509.31,226509.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,226509.3099999996,226509.3099999996,226509.3099999996,0
4032,C1331649514,108692.25,108692.25,108692.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,108692.25,108692.25,108692.25,0
4033,C202682389,50182.84,50182.84,50182.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,50182.83999999985,50182.83999999985,50182.83999999985,0
4034,C360000233,72719.78,72719.78,72719.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,72719.78000000026,72719.78000000026,72719.78000000026,0
4035,C2057693714,29306.03,29306.03,29306.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,29306.03000000026,29306.03000000026,29306.03000000026,0
4036,C638652178,237378.48,237378.48,237378.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,237378.48000000045,237378.48000000045,237378.48000000045,0
4037,C817287111,57505.63,57505.63,57505.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,57505.62999999989,57505.62999999989,57505.62999999989,0
4038,C152536229,86653.25,86653.25,86653.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,86653.25,86653.25,86653.25,0
4039,C2077160788,428117.47,428117.47,428117.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,428117.47000000067,428117.47000000067,428117.47000000067,0
4040,C226185255,2299.62,2299.62,2299.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,2299.6199999991804,2299.6199999991804,2299.6199999991804,0
4041,C1870248994,3491.13,3491.13,3491.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,3491.1300000008196,3491.1300000008196,3491.1300000008196,0
4042,C1723843024,623863.11,623863.11,623863.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,623863.1099999994,623863.1099999994,623863.1099999994,0
4043,C281287818,141452.41,141452.41,141452.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,141452.41000000015,141452.41000000015,141452.41000000015,0
4044,C1202068602,402808.05,402808.05,402808.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,402808.05000000075,402808.05000000075,402808.05000000075,0
4045,C327480653,54640.15,54640.15,54640.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,54640.15000000037,54640.15000000037,54640.15000000037,0
4046,C1094724891,154882.93,154882.93,154882.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,154882.9299999997,154882.9299999997,154882.9299999997,0
4047,C764189893,300603.26,300603.26,300603.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,300603.2599999998,300603.2599999998,300603.2599999998,0
4048,C330620844,227115.69,227115.69,227115.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,227115.68999999948,227115.68999999948,227115.68999999948,0
4049,C450112435,315631.16,315631.16,315631.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,315631.16000000015,315631.16000000015,315631.16000000015,0
4050,C259413127,16940.13,16940.13,16940.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,16940.129999998957,16940.129999998957,16940.129999998957,0
4051,C1473743145,102147.11,102147.11,102147.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,102147.1099999994,102147.1099999994,102147.1099999994,0
4052,C263674979,0.0,0.0,0.0,0.0,0.0,0.0,999045.56,999045.56,999045.56,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,999045.56,999045.56,999045.56,0
4053,C921985845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60549.33,60549.33,60549.33,0,0,0,0,0,0,0,0,0,1,1,1,-60549.33,-60549.33,-60549.33,0
4054,C450026736,382883.63,382883.63,382883.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,382883.6300000001,382883.6300000001,382883.6300000001,0
4055,C1633453343,291754.34,291754.34,291754.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,291754.3400000001,291754.3400000001,291754.3400000001,0
